event_id,user_id,known_device,location_deviation,failed_login_count,recent_password_reset,mfa_verified,phone_change_frequency,login_time_deviation,trust_score,label
E002224,S2350,1,0.0367,0,0,1,0,0.0634,77,0
E002225,S4093,1,0.0189,0,0,1,0,0.1071,84,1
E002226,S2182,1,0.1537,0,0,1,0,0.4134,78,0
E002227,S0239,1,0.612,0,1,1,1,0.6468,41,0
E002228,S0659,0,0.4016,2,0,1,0,0.614,38,1
E002229,S0256,0,0.8174,4,0,0,5,0.4812,4,1
E002230,S3020,1,0.1163,1,0,1,0,0.0774,86,0
E002231,S1517,1,0.0427,0,1,1,0,0.2334,100,0
E002232,S0232,0,0.6039,3,1,0,4,0.4723,2,1
E002233,S1843,1,0.0931,0,0,1,0,0.4905,83,0
E002234,S0236,0,0.5589,1,1,0,5,0.858,31,1
E002235,S1732,0,0.2467,0,0,1,0,0.5217,80,0
E002236,S0167,0,0.855,7,1,0,4,0.811,46,1
E002237,S0146,1,0.0696,1,0,1,0,0.1881,74,0
E002238,S0184,1,0.7729,0,0,1,1,0.4485,39,1
E002239,S3371,1,0.208,0,1,1,0,0.194,59,0
E002240,S1302,0,0.6618,1,1,1,0,0.1563,38,1
E002241,S0090,0,0.5916,2,1,1,0,0.779,27,1
E002242,S2183,1,0.0913,0,0,1,0,0.0113,84,0
E002243,S1463,1,0.1043,0,0,1,0,0.3346,78,1
E002244,S1284,1,0.0491,0,0,0,0,0.2272,77,0
E002245,S0870,1,0.0556,0,0,1,0,0.8474,53,0
E002246,S2420,1,0.0692,1,0,1,0,0.1325,78,0
E002247,S2110,0,0.4489,1,1,0,2,0.6948,54,1
E002248,S0789,0,0.4596,2,1,1,0,0.3957,39,1
E002249,S2509,0,0.3929,3,0,1,2,0.3449,55,1
E002250,S2478,1,0.1401,0,0,1,0,0.1226,81,0
E002251,S1513,0,0.7623,3,1,1,1,0.285,28,1
E002252,S4119,1,0.872,1,1,1,1,0.3746,64,0
E002253,S0436,1,0.0372,0,0,1,0,0.1718,81,0
E002254,S0716,0,0.0688,0,0,1,1,0.1619,70,0
E002255,S0220,0,0.6954,0,0,1,3,0.4411,46,1
E002256,S3290,0,0.6754,1,1,1,0,0.6951,19,1
E002257,S3451,0,0.0331,0,0,1,0,0.1337,76,0
E002258,S2365,0,0.0988,0,0,1,0,0.117,78,0
E002259,S2530,0,0.2017,0,1,1,0,0.5392,53,0
E002260,S1685,1,0.1766,0,0,1,0,0.6019,81,0
E002261,S0221,0,0.758,5,1,0,3,0.9481,0,1
E002262,S2461,1,0.0183,0,0,1,0,0.0576,81,0
E002263,S3156,0,0.1603,0,1,1,3,0.2974,32,0
E002264,S2616,0,0.0547,0,0,1,0,0.0896,51,1
E002265,S0729,0,0.1316,0,0,0,2,0.2692,76,1
E002266,S3092,0,0.527,1,0,1,1,0.7224,4,1
E002267,S0043,1,0.1527,0,0,1,0,0.0574,74,0
E002268,S0764,1,0.0506,0,1,1,0,0.1259,93,0
E002269,S1655,1,0.091,0,0,1,0,0.0608,84,0
E002270,S3157,1,0.1195,0,0,1,0,0.1144,99,0
E002271,S1299,0,0.1695,0,0,0,0,0.0877,73,0
E002272,S2583,1,0.0681,1,1,1,0,0.0981,84,1
E002273,S0482,0,0.4249,1,0,1,0,0.4355,48,0
E002274,S3561,1,0.0203,0,0,1,0,0.1093,65,0
E002275,S1973,0,0.0671,0,0,1,0,0.0366,84,0
E002276,S1184,0,0.558,2,1,1,0,0.8604,55,1
E002277,S0218,0,0.0458,0,0,1,0,0.1032,60,0
E002278,S0215,0,0.7585,3,1,0,4,0.5763,27,1
E002279,S0097,1,0.5379,0,0,1,1,0.5773,48,1
E002280,S1055,1,0.0518,0,0,1,0,0.1516,72,0
E002281,S2532,0,0.5063,0,0,1,0,0.0926,72,1
E002282,S2729,1,0.0635,0,0,1,0,0.0219,78,0
E002283,S1181,1,0.157,0,1,1,1,0.1853,76,0
E002284,S2565,1,0.1209,0,0,1,0,0.0299,92,0
E002285,S3500,1,0.1957,1,0,1,0,0.3808,76,0
E002286,S0277,1,0.2538,1,0,0,5,0.3062,23,1
E002287,S2829,1,0.0543,0,0,1,1,0.097,72,0
E002288,S4102,0,0.1773,0,0,1,0,0.1355,71,0
E002289,S1687,1,0.0481,1,0,1,0,0.1649,81,0
E002290,S4170,1,0.0484,1,0,1,0,0.2598,77,0
E002291,S3655,1,0.1631,0,1,1,0,0.1072,70,0
E002292,S0082,1,0.5041,1,0,1,6,0.0426,15,1
E002293,S2232,1,0.0953,0,0,1,0,0.4647,81,0
E002294,S3784,1,0.792,0,0,1,0,0.4426,99,0
E002295,S3846,1,0.034,0,0,1,0,0.0212,81,0
E002296,S3283,1,0.689,1,0,0,0,0.9028,29,1
E002297,S0151,0,0.8461,5,1,0,4,0.6261,29,1
E002298,S0094,1,0.2746,1,0,1,0,0.0557,90,0
E002299,S4112,1,0.0608,0,0,1,0,0.1209,63,0
E002300,S1205,1,0.2898,0,0,1,0,0.2697,65,0
E002301,S0254,0,0.1177,1,0,1,2,0.2658,38,1
E002302,S4182,0,0.0167,0,0,1,0,0.1526,72,0
E002303,S2286,1,0.0618,0,0,1,0,0.0238,77,0
E002304,S2614,1,0.0619,0,0,1,0,0.0353,79,0
E002305,S2477,0,0.6888,5,1,0,1,0.4743,43,1
E002306,S2852,1,0.0104,0,0,1,0,0.0356,80,0
E002307,S2725,1,0.038,0,0,1,0,0.4491,74,0
E002308,S1349,0,0.2187,0,0,1,0,0.0311,95,0
E002309,S2960,1,0.0272,0,0,1,0,0.1424,62,0
E002310,S2882,1,0.0566,0,0,1,0,0.0789,78,0
E002311,S3517,1,0.0397,0,0,1,0,0.0832,80,0
E002312,S0159,1,0.4709,0,0,0,3,0.2866,53,1
E002313,S1703,1,0.0166,0,1,1,0,0.1074,86,0
E002314,S3054,1,0.0296,0,0,1,0,0.1657,75,0
E002315,S0922,0,0.3771,1,0,1,0,0.1831,70,0
E002316,S0005,1,0.2884,2,0,0,3,0.1995,25,1
E002317,S3233,1,0.0405,0,0,1,0,0.0264,70,0
E002318,S1933,1,0.0949,0,0,1,0,0.0446,75,0
E002319,S0254,1,0.1747,0,0,0,5,0.3443,69,0
E002320,S3431,0,0.7103,5,1,0,1,0.5406,67,1
E002321,S0598,0,0.7587,1,0,1,0,0.3779,54,1
E002322,S3842,1,0.1394,1,1,1,0,0.3042,61,0
E002323,S2938,1,0.5141,1,0,1,1,0.5383,54,0
E002324,S0837,1,0.0763,0,0,1,0,0.0508,83,0
E002325,S3900,1,0.5506,0,0,1,1,0.183,55,0
E002326,S3471,0,0.3335,2,1,1,0,0.7706,3,1
E002327,S0010,0,0.4156,1,0,0,5,0.7566,22,1
E002328,S2783,1,0.0506,0,0,1,0,0.0847,79,0
E002329,S1440,1,0.0897,0,0,1,0,0.0454,84,0
E002330,S2220,0,0.6847,3,0,1,2,0.6401,62,0
E002331,S2650,0,0.1295,1,0,1,1,0.5786,88,0
E002332,S2661,1,0.0243,0,0,1,0,0.1627,84,0
E002333,S1083,0,0.2332,0,0,1,0,0.0864,79,0
E002334,S0496,0,0.7575,1,0,1,0,0.6851,28,1
E002335,S3415,1,0.0103,0,1,1,0,0.2711,62,0
E002336,S3619,1,0.0492,0,0,1,0,0.1788,67,0
E002337,S2568,1,0.1856,1,0,1,0,0.2467,100,0
E002338,S1309,1,0.1327,0,1,0,0,0.2176,61,0
E002339,S3676,1,0.0413,1,0,1,0,0.0199,84,0
E002340,S1424,1,0.0365,0,0,1,0,0.1036,89,0
E002341,S0053,0,0.4174,0,0,0,0,0.2893,52,0
E002342,S2574,1,0.6134,0,1,1,0,0.481,100,0
E002343,S0093,1,0.1568,0,0,1,0,0.1361,90,0
E002344,S0698,0,0.6049,3,0,0,1,0.4134,27,1
E002345,S2369,0,0.0409,0,0,1,0,0.0126,55,0
E002346,S4023,1,0.1087,0,0,1,0,0.0877,77,0
E002347,S0069,0,0.6857,1,1,0,1,0.563,29,1
E002348,S1171,0,0.119,0,0,1,0,0.1879,83,0
E002349,S0149,0,0.6241,3,0,0,4,0.7242,18,1
E002350,S1367,0,0.3731,0,0,1,0,0.3841,38,1
E002351,S1290,1,0.097,0,0,1,0,0.0866,91,0
E002352,S2593,0,0.0344,0,1,1,0,0.0474,87,0
E002353,S3062,0,0.0906,1,0,1,1,0.1154,63,0
E002354,S0133,1,0.4087,0,0,1,5,0.5197,56,0
E002355,S1721,1,0.1467,0,0,1,0,0.2002,75,0
E002356,S2588,1,0.1826,1,1,1,0,0.0597,78,0
E002357,S0711,1,0.1044,0,0,1,1,0.036,77,0
E002358,S3222,0,0.5528,1,0,1,0,0.3919,73,1
E002359,S0469,0,0.0551,2,0,1,1,0.3167,85,0
E002360,S0768,0,0.0345,0,0,0,0,0.1532,82,0
E002361,S2053,0,0.4922,1,1,0,1,0.3022,50,1
E002362,S3118,0,0.2696,0,1,1,2,0.6077,63,1
E002363,S3571,1,0.139,0,0,1,0,0.4376,84,0
E002364,S1099,1,0.109,0,0,1,0,0.1987,66,0
E002365,S2458,0,0.4298,0,0,1,1,0.2948,54,1
E002366,S1439,1,0.0847,0,0,1,0,0.029,76,0
E002367,S1766,1,0.5567,2,1,0,0,0.6977,47,1
E002368,S3143,0,0.0299,1,0,1,0,0.3013,95,0
E002369,S1143,1,0.1183,0,0,1,0,0.5097,68,0
E002370,S2653,0,0.0913,1,0,1,0,0.0774,60,0
E002371,S3211,0,0.0355,0,0,1,0,0.1267,80,0
E002372,S2385,1,0.1173,0,0,1,0,0.2633,69,0
E002373,S0171,1,0.3154,1,1,0,8,0.2009,23,0
E002374,S0013,1,0.2531,1,0,0,2,0.385,49,1
E002375,S0432,1,0.1616,0,0,1,0,0.079,67,0
E002376,S1893,1,0.2035,0,0,1,0,0.2202,81,0
E002377,S1467,0,0.1304,0,0,1,1,0.1779,79,0
E002378,S0285,0,0.8576,4,0,0,7,0.7718,24,1
E002379,S1177,1,0.082,0,0,1,0,0.0167,84,0
E002380,S3010,1,0.0429,0,0,1,0,0.0875,72,0
E002381,S0098,0,0.818,3,1,0,2,0.8001,25,1
E002382,S3933,1,0.0386,0,0,1,0,0.0921,82,0
E002383,S1620,1,0.021,0,0,1,0,0.204,76,0
E002384,S2798,0,0.058,0,0,1,0,0.033,67,0
E002385,S2145,1,0.1055,0,0,1,1,0.0223,89,1
E002386,S2938,1,0.1013,0,1,1,0,0.1786,80,0
E002387,S2877,1,0.1035,0,0,1,0,0.0128,67,0
E002388,S2117,1,0.1764,0,0,1,0,0.1324,75,0
E002389,S3293,0,0.1162,1,0,1,0,0.1951,44,0
E002390,S2213,1,0.0409,0,0,1,0,0.1631,80,0
E002391,S1278,1,0.1224,0,0,1,0,0.1514,95,0
E002392,S3218,1,0.3513,0,1,1,0,0.527,34,0
E002393,S0056,0,0.7125,2,1,0,2,0.7093,28,1
E002394,S3418,1,0.0754,0,0,1,0,0.0986,72,0
E002395,S0211,0,0.6473,4,1,0,4,0.8305,24,1
E002396,S0818,1,0.1228,0,0,1,0,0.582,80,0
E002397,S4030,0,0.0484,0,0,1,0,0.1097,60,0
E002398,S0282,0,0.4782,0,1,1,1,0.3552,75,0
E002399,S1976,1,0.1957,0,0,1,0,0.0534,75,0
E002400,S3951,1,0.2471,2,0,1,1,0.6118,58,1
E002401,S0176,0,0.8196,4,1,0,3,0.6748,20,1
E002402,S0309,0,0.5444,2,1,1,0,0.7159,14,1
E002403,S2770,1,0.0852,0,0,1,0,0.0339,71,0
E002404,S3180,0,0.4871,1,1,0,1,0.5463,33,1
E002405,S3321,1,0.1041,0,0,1,0,0.1091,85,0
E002406,S3556,0,0.2031,0,0,1,0,0.0164,66,0
E002407,S0512,1,0.2601,0,0,1,0,0.0494,68,0
E002408,S1463,1,0.0962,0,0,1,0,0.0328,95,0
E002409,S0976,1,0.4956,1,0,0,0,0.4889,69,0
E002410,S0861,0,0.2422,1,1,1,0,0.603,2,1
E002411,S1321,0,0.0223,0,0,1,0,0.0211,72,0
E002412,S0116,1,0.1603,0,0,1,0,0.3654,75,0
E002413,S0828,0,0.0242,0,0,1,0,0.0963,47,0
E002414,S3414,1,0.0538,0,0,1,1,0.1284,100,0
E002415,S1929,0,0.5177,2,1,0,1,0.7497,46,1
E002416,S2013,1,0.2735,0,0,1,0,0.0699,81,0
E002417,S0147,1,0.425,0,0,1,2,0.2141,58,1
E002418,S0970,1,0.0597,0,0,1,0,0.1875,70,0
E002419,S0966,1,0.0591,0,0,1,0,0.1749,80,0
E002420,S3896,1,0.363,0,0,1,1,0.5185,64,1
E002421,S2793,1,0.0391,0,0,1,0,0.21,91,0
E002422,S1878,1,0.1279,1,0,1,0,0.1914,91,0
E002423,S3455,1,0.0465,0,0,1,0,0.0971,71,0
E002424,S1087,1,0.0642,0,0,1,0,0.2106,85,0
E002425,S0834,0,0.6309,3,1,0,0,0.3126,48,1
E002426,S1180,1,0.031,0,0,1,0,0.5042,67,0
E002427,S3688,1,0.0815,0,0,1,0,0.0596,85,0
E002428,S2065,1,0.1013,0,0,1,0,0.089,73,0
E002429,S1373,0,0.8119,1,1,1,0,0.4064,48,1
E002430,S2656,0,0.7312,0,1,0,1,0.7232,36,1
E002431,S1890,1,0.1661,0,0,1,0,0.1147,63,0
E002432,S4078,1,0.009,0,0,1,0,0.0166,91,0
E002433,S0019,1,0.5514,0,1,1,1,0.5817,67,0
E002434,S0065,0,0.7598,4,0,0,5,0.6254,17,1
E002435,S1390,0,0.4147,1,0,1,0,0.2241,52,0
E002436,S2724,1,0.0548,0,0,1,0,0.0273,89,0
E002437,S0714,0,0.2818,1,0,1,2,0.5373,52,0
E002438,S0134,0,0.7753,3,1,0,3,0.5603,17,1
E002439,S3647,1,0.1887,0,0,1,0,0.0295,50,0
E002440,S0260,0,0.4997,2,0,1,5,0.5293,67,1
E002441,S2851,0,0.1656,0,0,1,0,0.0932,73,0
E002442,S3652,1,0.0354,0,0,1,0,0.2029,75,0
E002443,S0181,0,0.54,0,0,0,3,0.2036,32,1
E002444,S0088,1,0.1419,0,0,1,0,0.1108,100,0
E002445,S4050,0,0.0217,0,0,1,0,0.3309,74,0
E002446,S0328,1,0.0216,0,0,1,0,0.1024,72,1
E002447,S0250,1,0.4395,0,0,0,1,0.2241,54,1
E002448,S0820,1,0.0984,0,0,1,0,0.0632,92,0
E002449,S3061,1,0.0227,0,0,1,0,0.1376,82,0
E002450,S0511,1,0.1998,0,0,1,0,0.0681,73,0
E002451,S0507,1,0.025,0,0,1,0,0.0866,79,0
E002452,S0213,0,0.5495,6,1,0,3,0.5871,14,1
E002453,S0853,0,0.1546,0,0,1,0,0.2064,65,0
E002454,S0267,0,0.6585,1,1,0,3,0.6992,11,1
E002455,S0050,0,0.1886,0,0,1,6,0.4662,68,1
E002456,S0171,0,0.7496,2,1,0,5,0.7687,0,1
E002457,S3936,1,0.0253,0,0,1,0,0.067,73,0
E002458,S0503,0,0.8849,1,0,0,0,0.2452,80,1
E002459,S1533,0,0.7209,1,0,0,0,0.8004,38,1
E002460,S3992,0,0.1285,0,0,1,1,0.4794,29,0
E002461,S4027,1,0.1515,0,0,1,0,0.1354,83,0
E002462,S3169,1,0.024,0,0,1,0,0.1146,98,0
E002463,S1615,0,0.8429,4,0,0,1,0.6475,29,1
E002464,S0706,1,0.3951,0,0,1,1,0.6065,29,0
E002465,S2890,1,0.1379,0,0,1,0,0.1791,80,0
E002466,S3852,1,0.13,0,0,1,0,0.3928,75,0
E002467,S0270,1,0.0947,0,0,1,0,0.1616,75,0
E002468,S2365,1,0.1805,0,0,1,0,0.0523,74,1
E002469,S2501,0,0.5276,1,1,0,0,0.7282,36,1
E002470,S4187,1,0.0397,0,0,1,0,0.0565,86,0
E002471,S0930,1,0.0331,0,0,1,0,0.118,85,0
E002472,S3943,1,0.2134,0,1,1,0,0.2947,84,1
E002473,S3615,1,0.3985,1,1,1,0,0.62,55,0
E002474,S1402,1,0.0071,0,1,1,0,0.0963,66,0
E002475,S0185,1,0.166,0,0,1,3,0.5775,54,1
E002476,S3847,1,0.0216,0,0,1,0,0.0529,87,0
E002477,S2921,0,0.5089,0,0,1,1,0.3979,84,1
E002478,S2412,0,0.1716,0,0,1,0,0.059,65,0
E002479,S4176,0,0.2523,0,1,1,1,0.3537,62,1
E002480,S0248,0,0.8079,5,1,0,3,0.6725,19,0
E002481,S1640,1,0.0412,0,0,1,0,0.0961,100,0
E002482,S4144,1,0.0314,0,0,1,0,0.0526,81,0
E002483,S2854,1,0.0718,0,0,1,0,0.1241,77,0
E002484,S0205,1,0.2639,2,0,1,1,0.2832,46,1
E002485,S2536,1,0.1491,0,1,1,0,0.312,69,0
E002486,S3603,1,0.2516,0,0,1,0,0.0102,74,0
E002487,S3565,1,0.1743,0,0,0,0,0.0483,95,0
E002488,S0070,1,0.6909,2,1,1,4,0.2579,40,1
E002489,S3397,1,0.0653,0,0,1,0,0.0506,72,0
E002490,S2448,0,0.4491,0,0,1,0,0.1633,88,0
E002491,S0145,1,0.325,1,1,1,6,0.5651,28,1
E002492,S2371,1,0.0572,0,0,1,0,0.128,85,0
E002493,S1556,0,0.3604,0,0,1,1,0.3429,34,0
E002494,S0070,0,0.2107,0,0,1,0,0.102,78,1
E002495,S3863,0,0.2032,0,0,1,1,0.0342,70,0
E002496,S0147,1,0.1035,0,0,1,0,0.0385,93,0
E002497,S3282,1,0.1137,0,0,1,0,0.4297,70,0
E002498,S2025,1,0.209,0,0,1,0,0.0815,84,0
E002499,S0940,1,0.0648,0,0,1,0,0.0766,100,0
E002500,S0084,1,0.3513,3,0,1,5,0.402,69,1
E002501,S3508,1,0.0434,0,0,1,0,0.5576,68,0
E002502,S3934,1,0.0687,0,0,1,0,0.1649,75,0
E002503,S1898,1,0.084,0,0,1,0,0.1449,76,0
E002504,S0182,0,0.6197,2,1,0,3,0.7627,30,1
E002505,S3942,0,0.6299,1,0,1,2,0.4777,82,1
E002506,S0965,0,0.1428,0,0,1,0,0.2047,72,0
E002507,S2955,0,0.6371,3,1,1,2,0.5891,30,0
E002508,S1184,1,0.7402,2,0,0,1,0.8396,31,1
E002509,S1193,1,0.1651,0,0,1,0,0.1142,70,0
E002510,S3412,1,0.0355,0,0,1,0,0.0366,83,0
E002511,S1301,1,0.0864,0,0,1,0,0.0658,83,0
E002512,S0209,1,0.4325,0,1,1,3,0.5415,22,0
E002513,S0193,0,0.5909,2,1,1,2,0.3004,18,1
E002514,S1878,1,0.1442,0,0,1,0,0.0516,80,0
E002515,S2278,1,0.1625,0,0,1,0,0.0226,69,0
E002516,S0989,1,0.085,0,0,1,0,0.0592,80,0
E002517,S1879,1,0.0424,0,0,1,0,0.1468,92,0
E002518,S0289,1,0.2894,1,0,0,1,0.6222,37,1
E002519,S1441,0,0.1582,0,1,1,0,0.5307,32,0
E002520,S0416,1,0.061,1,0,1,0,0.0802,73,0
E002521,S1304,1,0.1145,1,0,1,0,0.0725,70,0
E002522,S2806,0,0.4426,0,1,1,0,0.3897,66,0
E002523,S0263,0,0.4742,5,1,1,2,0.4794,35,1
E002524,S0071,1,0.0914,0,0,1,0,0.1222,88,0
E002525,S2372,0,0.1107,0,1,0,0,0.1438,77,0
E002526,S0195,0,0.8788,3,1,1,7,0.7968,18,1
E002527,S0834,1,0.0832,0,0,1,0,0.0581,90,0
E002528,S0151,0,0.4784,3,0,1,0,0.5017,50,1
E002529,S1452,0,0.164,0,0,0,1,0.2273,38,0
E002530,S1890,1,0.0498,0,0,1,0,0.1688,82,0
E002531,S1075,1,0.1816,0,0,1,0,0.3657,72,1
E002532,S0268,0,0.6531,4,0,1,4,0.3908,0,1
E002533,S0728,1,0.0976,0,0,1,0,0.0351,65,0
E002534,S3387,0,0.0418,1,0,1,0,0.2378,85,0
E002535,S0036,0,0.1779,0,0,0,3,0.6233,14,1
E002536,S0220,0,0.7674,1,0,0,4,0.4187,22,1
E002537,S3316,1,0.2235,1,0,1,0,0.1177,75,0
E002538,S2590,1,0.3723,0,0,1,0,0.6783,58,0
E002539,S1735,1,0.2584,0,1,0,0,0.2414,61,0
E002540,S0813,1,0.1096,0,1,1,0,0.3438,74,0
E002541,S2208,1,0.0825,1,0,0,0,0.2329,80,0
E002542,S1224,1,0.0602,0,1,1,0,0.102,63,0
E002543,S2537,1,0.1922,0,0,1,0,0.36,99,0
E002544,S0200,0,0.9174,2,1,0,4,0.6661,0,1
E002545,S2562,0,0.142,0,0,1,0,0.1358,84,0
E002546,S0139,1,0.0249,0,0,0,0,0.1062,65,0
E002547,S1780,1,0.2049,1,0,1,0,0.4012,75,0
E002548,S0951,1,0.0811,0,0,1,0,0.0886,97,0
E002549,S0313,1,0.0163,0,0,1,0,0.0531,65,0
E002550,S0520,1,0.0695,1,0,1,0,0.152,78,0
E002551,S2290,1,0.04,0,0,1,0,0.0592,75,0
E002552,S0436,1,0.008,0,0,1,0,0.0434,70,0
E002553,S0324,1,0.2846,0,1,1,0,0.0908,55,1
E002554,S3799,1,0.0631,0,0,1,0,0.1285,88,0
E002555,S0872,1,0.048,0,0,1,0,0.0411,77,0
E002556,S0265,0,0.5365,0,1,1,3,0.6678,57,1
E002557,S1834,0,0.1623,0,0,1,0,0.0688,81,0
E002558,S0538,0,0.0797,0,0,1,0,0.1816,99,0
E002559,S0020,0,0.738,5,0,0,5,0.7693,10,1
E002560,S3951,1,0.0843,0,0,1,0,0.6952,60,0
E002561,S3778,1,0.2375,0,0,1,0,0.1445,84,0
E002562,S2139,1,0.3372,0,0,1,0,0.4226,48,1
E002563,S0138,0,0.7115,2,1,0,2,0.775,13,1
E002564,S0104,0,0.6592,2,1,1,3,0.6271,18,1
E002565,S0225,1,0.3179,1,1,1,5,0.2527,59,1
E002566,S2285,1,0.1177,0,0,1,0,0.1204,75,0
E002567,S1010,1,0.0413,0,0,1,0,0.3665,81,0
E002568,S4062,1,0.0822,0,0,1,0,0.0811,96,1
E002569,S2959,1,0.0733,0,0,1,0,0.6542,74,0
E002570,S1514,1,0.2075,0,0,1,0,0.1686,74,0
E002571,S3083,0,0.106,0,0,1,0,0.0774,65,0
E002572,S0105,0,0.8057,4,0,1,2,0.7613,0,1
E002573,S3302,0,0.0322,0,0,1,0,0.1097,89,0
E002574,S0053,0,0.303,1,0,1,1,0.2147,57,0
E002575,S1030,1,0.0444,0,0,1,0,0.0722,86,0
E002576,S2966,0,0.1456,0,0,0,1,0.3048,97,0
E002577,S0164,0,0.5863,7,1,1,8,0.8794,20,1
E002578,S0398,1,0.1218,1,0,1,0,0.0686,94,0
E002579,S0191,0,0.6833,3,0,0,4,0.8159,0,1
E002580,S0555,0,0.5416,3,0,1,1,0.69,45,1
E002581,S0773,1,0.0858,0,0,1,0,0.0159,89,0
E002582,S3765,1,0.0905,0,0,0,0,0.1125,73,0
E002583,S1477,1,0.1433,0,0,1,0,0.05,81,0
E002584,S0229,1,0.0483,0,0,1,0,0.657,84,1
E002585,S3173,1,0.0618,0,1,1,1,0.101,80,0
E002586,S1522,0,0.0256,0,1,1,0,0.1965,55,0
E002587,S1504,1,0.0811,0,0,0,0,0.0247,81,0
E002588,S0209,1,0.4669,2,0,1,0,0.2513,25,1
E002589,S2592,1,0.0586,2,0,1,0,0.6162,52,0
E002590,S2804,0,0.2745,0,0,1,1,0.1095,53,0
E002591,S3559,1,0.1353,0,0,1,0,0.534,90,0
E002592,S0481,1,0.0236,0,0,0,0,0.0595,91,0
E002593,S0010,1,0.0219,0,0,1,0,0.0507,95,0
E002594,S1078,0,0.0895,0,1,1,0,0.1416,81,0
E002595,S0758,1,0.0988,0,0,1,0,0.1036,95,0
E002596,S4026,0,0.3506,1,0,1,0,0.4351,74,1
E002597,S0104,1,0.8216,0,1,0,1,0.2719,32,0
E002598,S2223,1,0.0319,0,0,1,0,0.1089,82,0
E002599,S3209,1,0.2568,0,1,1,0,0.1748,57,0
E002600,S2541,1,0.0451,0,0,1,0,0.0727,87,0
E002601,S0067,0,0.606,1,1,0,7,0.7249,24,1
E002602,S0266,0,0.5411,0,0,1,4,0.5363,50,1
E002603,S3532,0,0.0925,0,0,1,0,0.1298,75,0
E002604,S0540,0,0.3537,0,0,1,0,0.5006,59,0
E002605,S1488,0,0.1162,0,0,0,1,0.4333,53,0
E002606,S1381,1,0.4477,0,0,1,1,0.5342,35,1
E002607,S1070,1,0.2028,0,0,1,0,0.4065,70,0
E002608,S3719,1,0.1023,0,0,1,0,0.0853,85,0
E002609,S1946,1,0.078,1,0,1,1,0.0653,81,0
E002610,S2567,1,0.1879,0,0,0,0,0.0874,78,0
E002611,S0740,1,0.0939,0,0,1,0,0.0768,77,0
E002612,S0299,0,0.4965,0,0,1,3,0.7062,37,1
E002613,S2108,1,0.1014,0,0,1,0,0.1266,73,0
E002614,S1784,1,0.1007,0,0,1,0,0.0792,64,0
E002615,S3068,1,0.0598,0,0,1,0,0.0913,75,0
E002616,S0412,1,0.1033,0,0,1,0,0.0654,80,0
E002617,S0954,1,0.0082,0,0,1,0,0.4132,72,0
E002618,S2715,1,0.0487,0,0,1,0,0.312,72,0
E002619,S2906,1,0.4089,2,0,1,1,0.3365,54,1
E002620,S0708,1,0.0251,0,0,1,0,0.0308,84,0
E002621,S0886,0,0.5395,2,0,0,0,0.5666,61,1
E002622,S0124,1,0.06,0,0,1,0,0.064,72,0
E002623,S0239,0,0.8253,2,1,0,2,0.7686,4,1
E002624,S2493,0,0.8373,2,1,1,0,0.505,42,1
E002625,S3330,1,0.384,1,0,1,0,0.2931,39,0
E002626,S2827,0,0.0467,0,0,1,0,0.2062,71,0
E002627,S3546,0,0.1136,1,1,1,0,0.1205,57,0
E002628,S0152,1,0.6821,0,0,1,6,0.3001,60,1
E002629,S0620,1,0.1248,0,0,1,0,0.1021,71,0
E002630,S0219,1,0.8277,4,0,0,3,0.7492,23,1
E002631,S2105,1,0.2005,0,0,1,0,0.6471,95,1
E002632,S3834,0,0.5522,2,0,1,1,0.7688,14,1
E002633,S0009,0,0.4301,1,0,1,4,0.503,50,1
E002634,S3874,1,0.092,0,0,1,0,0.024,64,0
E002635,S1397,1,0.0456,0,0,1,0,0.0427,90,0
E002636,S0202,0,0.7936,2,1,0,4,0.6628,39,1
E002637,S0382,0,0.212,0,1,0,0,0.1013,73,0
E002638,S3788,0,0.033,0,0,1,0,0.1725,59,0
E002639,S3618,1,0.0346,0,0,1,0,0.1137,75,0
E002640,S1088,1,0.0501,0,0,1,0,0.0556,94,0
E002641,S1821,1,0.0547,0,0,0,0,0.2879,91,0
E002642,S1938,1,0.0844,0,0,1,0,0.0385,78,0
E002643,S3757,0,0.6861,4,0,0,0,0.8152,36,1
E002644,S4093,1,0.0642,0,0,1,0,0.0827,69,0
E002645,S0145,0,0.8576,0,1,0,3,0.6611,18,0
E002646,S1709,1,0.054,0,0,1,0,0.0442,72,0
E002647,S3422,1,0.0746,0,1,1,0,0.0484,85,0
E002648,S1312,0,0.0105,0,0,1,0,0.1006,96,0
E002649,S1760,1,0.139,0,0,1,0,0.0545,95,0
E002650,S3267,0,0.013,0,0,1,0,0.0787,51,0
E002651,S2048,1,0.083,0,0,1,0,0.0809,89,0
E002652,S2530,1,0.0332,0,0,1,0,0.4486,79,0
E002653,S1227,0,0.1212,0,0,0,0,0.2761,59,0
E002654,S0982,0,0.8352,7,1,1,1,0.7838,24,1
E002655,S3898,1,0.0621,0,0,1,0,0.0297,79,0
E002656,S2252,1,0.0584,0,0,1,0,0.1508,88,0
E002657,S0168,0,0.6948,4,0,0,7,0.4234,16,1
E002658,S1552,1,0.0519,0,0,1,0,0.0707,100,0
E002659,S3143,1,0.1004,0,0,1,0,0.0587,85,0
E002660,S0984,1,0.0107,0,0,1,0,0.0179,88,0
E002661,S0004,0,0.1186,0,0,1,1,0.0833,67,0
